timestamp,user,fullname,text,retweets,replies,likes
2017-09-17T18:26:13,ShilpiTiwari5,Shilpi Tiwari,@MrinalPande1 भी बौरा गई है। भादों के अंत में बैैसाखनंदन की प्रेम अगन में तडप रही है @rammadhavbjp @narendramodi @saikanomie @Think_Right_,1,1,0
2017-09-17T18:29:05,ShilpiTiwari5,Shilpi Tiwari,कहते हैं भादों-आश्विन में बिसखोपरा विशेष तौर पर कटखने हो जाते हैं @jgopikrishnan70 @rotormagic @RatanSharda55 @communalsandeep @Parikramah,1,0,2
2017-09-17T18:32:33,ShilpiTiwari5,Shilpi Tiwari,"KamRaidini लोगों ने १२५वर्षों में कितना चूसा भारत को, कितना चुसवाया पाकिस्तानी मोमिनों से @sudhirchaudhary @MohMayaaism_ @communalsandeep",4,0,19
2017-09-19T18:40:09,ShilpiTiwari5,Shilpi Tiwari,"प्रेश्याओं के लिये बलात्कारी भाई, पतुरिया सहकर्मी, लम्पट बॉस, बिकाऊ शरीर और नेहरू-गांधीवाद की आत्मा होनी चाहिये @ShekharGupta @RanaAyyub",1,0,1
2017-09-22T16:54:53,ShilpiTiwari5,Shilpi Tiwari,"हिंदू पर्वों पर रोक के बाद, मुमताज सल्तनत में भारत का ध्वज भी प्रतिबंधित @PMOIndia @HMOIndia
https://www.facebook.com/piyush.agarwal.54943600/posts/1436041226485933 …
#MumtazISISruleinBengal",0,0,0
2017-09-23T04:34:25,ShilpiTiwari5,Shilpi Tiwari,"आपा जी, आप जैसी मुस्लिमा को मूर्तिपूजा शोभा नहीं देती @RatanSharda55 @RamaY_BRF @Hiranyareta @Abdulsaleemgad @Think_Right_ @communalsandeep",1,0,0
2017-09-24T04:40:32,ShilpiTiwari5,Shilpi Tiwari,चाचा सदा नई चाची खोजते रहे-IIT उनकी संकल्प-कृति नहीं है @ramana_brf @KIRTI82 @communalsandeep @VMuppi @RatanSharda55https://twitter.com/Hiranyareta/status/911767735708856320 …,1,0,3
2017-09-24T04:47:42,ShilpiTiwari5,Shilpi Tiwari,व्याकरण के नियम तो होंगे ही। नियम सीखना पड़ेगा तभी गणितीय भाषा बनेगी।,0,1,1
2017-09-24T14:38:40,ShilpiTiwari5,Shilpi Tiwari,Morons as @arunpurohit r so well versd in वेद-वेदांग so as 2run their Xristi commentry on Shruti @Abdulsaleemgad @Kal_Chiron @RamaY_BRF,1,1,1
2017-09-25T04:14:19,ShilpiTiwari5,Shilpi Tiwari,Raped n looted - body n soul of Hindus bruised by Momo infiltrators @davidfrawleyved @Koenraad_Elst @omlettebread @Think_Right_ @AnilMatt00,4,1,0
2017-09-25T04:19:31,ShilpiTiwari5,Shilpi Tiwari,"७० वर्षों की अनवरत प्रेश्यावृत्ति की आदत है - मनसा, वाचा, कर्मणा 
चाचा की अवैध उत्खनन @RamaY_BRF @RakeshSinha01 @Hiranyareta @Abdulsaleemgad",2,0,1
2017-09-25T04:24:11,ShilpiTiwari5,Shilpi Tiwari,"When Rohingya beggars get daggers of Islam n Liberazi advertisements, चिंदीचोर @TRobinsonNewEra @jgopikrishnan70 @fgautier26 @PeeliHaldi",3,0,0
2017-09-25T08:48:22,ShilpiTiwari5,Shilpi Tiwari,यही नाला है चाचा के मोमिनों की ७० वर्ष की लूट खसोट,0,0,0
